1798,4,2,2,1,0
1799,4,1,2,2,0
1800,4,1,2,1,1
1801,4,0,2,2,0
1802,4,0,2,1,1
1803,4,0,2,2,0
1804,4,0,2,1,1
1805,4,0,2,2,0
1806,4,0,2,1,1
1807,4,0,2,2,0
1808,4,0,2,2,1
1809,4,0,2,3,0
1810,4,0,2,3,1
1811,4,0,2,4,0
1812,4,0,1,4,1
1813,4,0,2,3,0
1814,4,0,1,3,1
1815,4,0,2,2,0
1816,4,0,1,2,1
1817,4,0,2,1,0
1818,4,0,1,1,1
1819,4,0,2,0,0
1820,4,0,1,0,1
1821,4,0,2,0,0
1822,4,0,1,0,1
1823,4,0,2,0,0
1824,4,0,1,0,1
1825,4,0,2,0,0
1826,4,0,1,0,1
1827,4,0,2,0,0
1828,4,0,2,0,1
1829,4,0,2,1,0
1830,4,0,2,1,1
1831,4,0,2,2,0
1832,4,1,2,1,0
1833,4,1,2,2,0
1834,4,2,2,1,0
1835,4,1,2,2,0
1836,4,2,2,1,0
1837,4,1,2,2,0
1838,4,2,2,1,0
1839,4,1,2,2,0
1840,4,2,2,2,0
1841,4,1,2,3,0
1842,4,2,2,3,0
1843,4,1,2,4,0
1844,4,2,1,4,0
1845,4,1,2,3,0
1846,4,2,1,3,0
1847,4,1,2,2,0
1848,4,1,1,2,1
1849,4,0,2,1,0
1850,4,0,1,1,1
1851,4,0,2,0,0
1852,4,0,1,0,1
1853,4,0,2,0,0
1854,4,0,1,0,1
1855,4,0,2,0,0
1856,4,0,1,0,1
1857,4,0,2,0,0
1858,4,0,1,0,1
1859,4,0,2,0,0
1860,4,0,2,0,1
1861,4,0,2,1,0
1862,4,0,2,1,1
1863,4,0,2,2,0
1864,4,0,2,1,1
1865,4,0,2,2,0
1866,4,0,2,1,1
1867,4,0,2,2,0
1868,4,0,2,1,1
1869,4,0,2,2,0
1870,4,0,2,1,1
1871,4,0,2,2,0
1872,4,0,2,2,1
1873,4,0,2,3,0
1874,4,0,2,3,1
1875,4,0,2,4,0
1876,4,0,1,4,1
1877,4,0,2,3,0
1878,4,0,1,3,1
1879,4,0,2,2,0
1880,4,1,1,2,0
1881,4,1,2,1,0
1882,4,2,1,1,0
1883,4,1,2,0,0
1884,4,2,1,0,0
1885,4,1,2,0,0
1886,4,2,1,0,0
1887,4,1,2,0,0
1888,4,2,1,0,0
1889,4,1,2,0,0
1890,4,2,1,0,0
1891,4,1,2,0,0
1892,4,2,2,0,0
1893,4,1,2,1,0
1894,4,2,2,1,0
1895,4,1,2,2,0
1896,4,1,2,1,1
1897,4,0,2,2,0
1898,4,0,2,1,1
1899,4,0,2,2,0
1900,4,0,2,1,1
1901,4,0,2,2,0
1902,4,0,2,1,1
1903,4,0,2,2,0
1904,4,0,2,2,1
1905,4,0,2,3,0
1906,4,0,2,3,1
1907,4,0,2,4,0
1908,4,0,1,4,1
1909,4,0,2,3,0
1910,4,0,1,3,1
1911,4,0,2,2,0
1912,4,0,1,2,1
1913,4,0,2,1,0
1914,4,0,1,1,1
1915,4,0,2,0,0
1916,4,0,1,0,1
1917,4,0,2,0,0
1918,4,0,1,0,1
1919,4,0,2,0,0
1920,4,0,1,0,1
1921,4,0,2,0,0
1922,4,0,1,0,1
1923,4,0,2,0,0
1924,4,0,2,0,1
1925,4,0,2,1,0
1926,4,0,2,1,1
1927,4,0,2,2,0
1928,4,1,2,1,0
1929,4,1,2,2,0
1930,4,2,2,1,0
1931,4,1,2,2,0
1932,4,2,2,1,0
1933,4,1,2,2,0
1934,4,2,2,1,0
1935,4,1,2,2,0
1936,4,2,2,2,0
1937,4,1,2,3,0
1938,4,2,2,3,0
1939,4,1,2,4,0
1940,4,2,1,4,0
1941,4,1,2,3,0
1942,4,2,1,3,0
1943,4,1,2,2,0
1944,4,1,1,2,1
1945,4,0,2,1,0
1946,4,0,1,1,1
1947,4,0,2,0,0
1948,4,0,1,0,1
1949,4,0,2,0,0
1950,4,0,1,0,1
1951,4,0,2,0,0
1952,4,0,1,0,1
1953,4,0,2,0,0
1954,4,0,1,0,1
1955,4,0,2,0,0
1956,4,0,2,0,1
1957,4,0,2,1,0
1958,4,0,2,1,1
1959,4,0,2,2,0
1960,4,0,2,1,1
1961,4,0,2,2,0
1962,4,0,2,1,1
1963,4,0,2,2,0
1964,4,0,2,1,1
1965,4,0,2,2,0
1966,4,0,2,1,1
1967,4,0,2,2,0
1968,4,0,2,2,1
1969,4,0,2,3,0
1970,4,0,2,3,1
1971,4,0,2,4,0
1972,4,0,1,4,1
1973,4,0,2,3,0
1974,4,0,1,3,1
1975,4,0,2,2,0
1976,4,1,1,2,0
1977,4,1,2,1,0
1978,4,2,1,1,0
1979,4,1,2,0,0
1980,4,2,1,0,0
1981,4,1,2,0,0
1982,4,2,1,0,0
1983,4,1,2,0,0
1984,4,2,1,0,0
1985,4,1,2,0,0
1986,4,2,1,0,0
1987,4,1,2,0,0
1988,4,2,2,0,0
1989,4,1,2,1,0
1990,4,2,2,1,0
1991,4,1,2,2,0
1992,4,1,2,1,1
1993,4,0,2,2,0
1994,4,0,2,1,1
1995,4,0,2,2,0
1996,4,0,2,1,1
1997,4,0,2,2,0
1998,4,0,2,1,1
1999,4,0,2,2,0
2000,4,0,2,2,1
